,sigma_C1,sigma_C2,sigma_F1,sigma_F2,sigma_H1,epsilon_C1,epsilon_C2,epsilon_F1,epsilon_F2,epsilon_H1
133420,0.718263557270932,0.697900983369934,0.393893075591368,0.379195745687387,0.739931717339451,0.717671064860218,0.602118368316093,0.302150854208853,0.111917420313436,0.520192125626566
176669,0.438643283594469,0.503306588979861,0.33383319111557,0.565306172487998,0.409264015259367,0.645494824484486,0.960891794145871,0.15732685511063,0.471947028893483,0.477379553032448
132276,0.461835763409053,0.720822683820805,0.679931959115375,0.260919186698628,0.50807476242356,0.678197635224301,0.95984879310262,0.0212033371580382,0.344324242014222,0.339384114466618
113185,0.245988591752437,0.374875345278195,0.144504933187342,0.681780752047351,0.33387339824187,0.626538520760168,0.895439737597767,0.470724960836239,0.599097519782272,0.202266634839779
204248,0.251039377257082,0.490493474915447,0.790463852702809,0.283965927398328,0.0980745910559564,0.975960991123038,0.814821614158239,0.180132481120978,0.614022015263156,0.722355125753972
134136,0.0238965122057594,0.812423836737583,0.369569392443077,0.529201815815749,0.292358607919203,0.777175945660844,0.636408421636635,0.319199037442819,0.496496667923286,0.10081903371797
131628,0.976550897761021,0.398491830663321,0.739363881134351,0.0390373196010712,0.398222926544972,0.931059535805221,0.0947114666991882,0.315510758457672,0.400213719301735,0.148444054085479
88608,0.807175828344774,0.239717451748975,0.351792219772816,0.45297774510125,0.438560907196509,0.801515200888634,0.746976573167543,0.220546065511316,0.393349589414375,0.53743841240003
196587,0.145996137844766,0.740307888756894,0.563497757000934,0.389621084724023,0.149755699038498,0.973494414913825,0.435044681642834,0.738111530233157,0.308301716051882,0.118262944756016
158712,0.452626332381133,0.63418036282665,0.528984201081384,0.398697800039816,0.0500538066490482,0.776637054769374,0.412816785238151,0.618295026739615,0.295641101354447,0.455933818833236
67850,0.413572951516537,0.678070134236311,0.677078878929486,0.312544611215637,0.0348672740301211,0.741322470818412,0.360739026646465,0.251204897271076,0.719932959779406,0.0500215352898935
88172,0.0450740305341433,0.510917889042412,0.47212310439405,0.521271907240551,0.485623874088501,0.996901959447557,0.846015027092584,0.169775645547006,0.762702878821252,0.784170618948363
120180,0.37093701952451,0.234363603159801,0.0575944785346044,0.780205656223979,0.137567820725554,0.893242308801073,0.77840267505805,0.576950896893195,0.582124248803276,0.344096216909022
236629,0.128979407862843,0.524355405380771,0.201269613717683,0.677324245452889,0.183196017622824,0.838078840789123,0.71446626310311,0.308882737720071,0.587396409523546,0.446773492805823
207116,0.271705636138808,0.491515560692279,0.723819746532121,0.283356784867008,0.0802434076036955,0.824464979390111,0.545316328709164,0.765942049591003,0.396407941331463,0.0818626449498077
