,sigma_C1,sigma_H1,epsilon_C1,epsilon_H1,mse_liq_density,mse_vap_density,mse_Pvap,mse_Hvap,is_pareto
3479,0.6910788328061565,0.4671000294380692,0.7421630687404004,0.24273539871078692,151.59593793447485,51.47350540974577,18.73059409676309,1064.911671989165,False
3480,0.7128132757212025,0.46838231967986305,0.5547450104267778,0.6294334905671859,151.6820691491724,43.39209673980764,15.783542432890448,405.6813454121251,False
3481,0.612085177708686,0.5658856434009437,0.6430581537608826,0.40704746459303576,151.851369685304,262.60483571329485,62.88719642647148,3915.894424025835,False
3482,0.6819501254670226,0.5626123784955377,0.5875763648197566,0.4767744540825889,151.85376581929526,135.67641851791876,36.86625172257529,2447.621068063204,False
3483,0.8216652631554774,0.6222320591539793,0.4615446805740714,0.92390258722572,151.86083237641577,202.74648324881278,25.369381768044324,4318.00909049974,False
3484,0.323455442520962,0.7851506220684211,0.8093373226202718,0.8753621875876058,151.87676216738652,13.582835347006228,5.163195415908016,343.130201110705,False
3485,0.8908835522629798,0.4495854306408369,0.48991044342710616,0.9125591368113507,151.91063206108788,126.95490357489852,11.957206311555016,2096.5644896204058,False
3486,0.7599168686351071,0.5671313356247479,0.4423717974617203,0.8205877912594477,151.97368991412586,22.298800057304298,8.75699685704267,361.28944567781804,False
3487,0.7402479484728001,0.6108117446071487,0.7473109662788755,0.34488914809130716,151.9923222818221,92.55367491489167,9.222646949751217,2226.1349235762113,False
3488,0.8863617856029772,0.4679171722035731,0.516548821570749,0.7233199696836643,151.997864529679,42.05109560596185,1.0737934461943215,193.67773206904627,False
3489,0.7387253222366076,0.6958169977698982,0.46105110151890716,0.9802022250486777,152.1466415099529,189.37413678923127,23.660935739507874,4559.056182254,False
3490,0.2106817099333763,0.7648876336932232,0.9817505755188538,0.7842641741748546,152.2158394168593,162.6874383187901,31.246821755120152,682.120391026231,False
3491,0.719940647065079,0.5018315629888528,0.6423675908922224,0.3350052236734074,152.22070096201682,139.81340421203814,40.12856600805569,3538.7114085463427,False
3492,0.837650035144236,0.3652774481742434,0.8075384260030303,0.2362600529478773,152.52844703393296,87.42415012298224,3.602328351804038,422.77932258290394,False
3493,0.7043473996103962,0.6893998005308637,0.7281105042862757,0.4526465500428907,152.54026541884687,169.39326157878344,20.956627956372785,4409.124544050026,False
3494,0.5126811883234268,0.7724913375674936,0.588809322358142,0.9695267102014654,152.55892239880305,37.91072778049444,2.7962449811040813,1802.709857238268,False
3495,0.7089612302874488,0.5858706403807984,0.8400637530945655,0.17734140510568894,152.5708102377279,29.122399034434544,0.7437802613494124,521.8104948677874,False
3496,0.6306167569802485,0.5217912452730948,0.4274120388106522,0.9708782951348013,152.64210409735446,178.55884863847464,42.08731891966728,1295.098542390088,False
3497,0.9318997562416317,0.30848424195085783,0.5551808268133168,0.8044785530744498,152.78785176577176,49.209048682901866,0.6947326296984591,102.0995364070259,False
3498,0.8611078411462636,0.387302675318993,0.6059973701122776,0.632505857253616,152.79218475163444,64.91154407246978,3.2310996558664065,795.9586526002142,False
3499,0.5520656997148282,0.6749672352862293,0.8583121362176306,0.28867154211183826,152.79844137249592,8.627196254852839,4.4586586890206785,81.38042841918768,False
3500,0.672742297139208,0.7300306280985915,0.7990948973372398,0.3038534347484826,152.7987237313294,46.06766112982809,2.279087559105549,744.0001865787904,False
3501,0.5088578660160723,0.6805543113639744,0.9844457103208649,0.05407656297023076,152.87098063686972,267.7975251644025,60.6841681117251,3405.224655005603,False
3502,0.34941606311500834,0.6879969288078887,0.6500858485609395,0.9892971517741938,152.90674141085438,207.99207764090056,34.79923328634483,561.5470872381724,False
3503,0.7158176001952395,0.7344661133671759,0.9935482907772597,0.08644863589485273,153.09934497622066,205.32581023466224,20.675585288456062,3468.0679289801474,False
3504,0.7606174672506627,0.5631083868150772,0.5678116829861088,0.5259316714750536,153.10777270492844,18.406907628564394,6.941511642784791,358.34596445867265,False
3505,0.7401057356667117,0.6496737090245638,0.9242405295505297,0.10974750349829288,153.17419041092222,151.96888721193068,14.53932616522692,2513.9518951310674,False
3506,0.6502235908153381,0.7025055750790924,0.6076135368638551,0.6161336488977972,153.1764076427345,6.436741285973616,0.09385923268690424,196.04618252974177,True
3507,0.8085095024927281,0.5993680632723417,0.9224289455352522,0.040068271576167054,153.19615036626928,132.68924351927438,9.643570930684472,884.0882862441124,False
3508,0.8188753609278507,0.6122761500368764,0.7970112528823254,0.23877438402485465,153.23491617825184,186.10056307061512,21.62987341300509,2738.657869880574,False
3509,0.6443052420892807,0.7273681117458012,0.9907843132058431,0.020679398806159682,153.3274011204382,14.161473001692992,3.242486252888986,94.17134412662537,False
3510,0.46750917234332645,0.6767318029686059,0.8458686405740757,0.34569487439636987,153.33478541710167,192.7213836094084,40.93039295265295,1193.4316491719499,False
3511,0.875397068194977,0.5146172535970626,0.6575613705588155,0.4588984309923201,153.34055148361773,146.17169528924154,15.336205102967778,1992.3443941750697,False
3512,0.5506840505176951,0.756255803562076,0.838917047955238,0.35263426997503844,153.34643260128706,4.6847076781382855,2.778592975078901,37.67241117278965,False
3513,0.8805019702012622,0.331631405711471,0.6335909121584185,0.6234728059110507,153.39730854422908,76.29458844968755,3.4959346142834375,677.6513310414415,False
3514,0.4889998994480732,0.8314793511321127,0.9060372401747102,0.5910626767663127,153.4335063732198,289.422948417801,35.92911899443082,7576.994286797923,False
3515,0.8706229923766341,0.40217262729391967,0.6746775513329427,0.48377760472317366,153.44950617212623,110.22392377625712,8.187145111107053,1294.8307041661726,False
3516,0.8979916522328106,0.25646789508819273,0.5831391110159442,0.8657364763684501,153.48282648516084,57.86206879409789,1.6761840967084418,384.6744297840205,False
3517,0.7412957186409771,0.48185570096277325,0.6574738658478458,0.4338213890736933,153.51540913425765,3.130893510141161,1.8152107286822954,12.634029240812605,True
3518,0.8862846697295442,0.4371995196376926,0.7224422273345907,0.37490680923351416,153.5170115882619,156.58931640286627,13.99517483784471,1648.2681549766153,False
3519,0.4677768612529282,0.6397902634105406,0.5324546981264101,0.9740916553372418,153.51951468243743,180.58801475497967,33.89310740683088,530.3924057219143,False
3520,0.6097477208031299,0.625778762514799,0.7587660596751947,0.24385064973794804,153.56739486446196,145.37046495905489,39.09860287414246,2489.6232800549287,False
3521,0.8208767075173622,0.5514263568349819,0.5394883689083756,0.6175337003476407,153.64446920957926,17.915031436934775,0.16867614926690272,68.35272843378232,False
3522,0.5296864756631186,0.6355651990679204,0.8344492070137886,0.22260040693706062,153.64997482236777,228.53362807559262,52.8000416946737,2527.748327453794,False
