,sigma_C1,sigma_C2,sigma_F1,sigma_H1,epsilon_C1,epsilon_C2,epsilon_F1,epsilon_H1
172929,0.9175054918007878,0.7258018705142518,0.3901874791976675,0.908708674616419,0.3961022161624811,0.639836384162332,0.3942171611770623,0.41372931494727544
133591,0.20360930987728723,0.5573087258338453,0.5950676540999384,0.3637634965642587,0.7196441407022076,0.6559936252358212,0.5558613517509103,0.8745212869596581
149639,0.6389500752740139,0.4229472791956917,0.6486396051098955,0.09659278397690359,0.8364964144726055,0.5100326994615141,0.3429639372495866,0.34569838871571185
147394,0.6816188870675854,0.547948248682588,0.6113967043301499,0.14423983671165636,0.807031361024462,0.24265677633515564,0.35980655659289185,0.5650194515920689
70507,0.42292584043169307,0.6739725515011052,0.46778922358960384,0.7815077725955741,0.14232032932439917,0.9163346738160798,0.5584898641810501,0.8381147873083216
53664,0.8959564251429777,0.5451006115350215,0.47916839226349484,0.7779523304271537,0.7866456941881453,0.1985512802519952,0.22587696230304033,0.6137082120243468
204450,0.6401962048064301,0.7468605705312963,0.3532638058813712,0.965798296595756,0.7370010207072076,0.33700167853216456,0.24054439253218052,0.7935599990068432
192685,0.4771174703274577,0.9477542696267982,0.5190125157451766,0.4301731555903314,0.3382849962030976,0.872698216276232,0.32122216817953597,0.7969060444281317
187517,0.3292563416764698,0.07246650361128268,0.6571801381240995,0.34547769805441764,0.5032392840794269,0.7805105393627743,0.8885877137787863,0.4727747872605073
142546,0.7569266363208157,0.9959932319380053,0.43066001725889996,0.7597419663064057,0.3654482512262503,0.7744793676069034,0.150304506863787,0.6145817720693999
116135,0.24863767149504148,0.7178529116802068,0.6022912287567523,0.09603058978625523,0.6191976256267728,0.8815104248295345,0.48545003857865265,0.9627719754559907
178448,0.6773646305721186,0.8314435098241062,0.550286501563243,0.4509766964906473,0.33450765056323967,0.8156506586076696,0.22197799031978138,0.9133522889387743
103489,0.8242566914715433,0.19362399007991948,0.5458685105536467,0.6087279422625554,0.340834545109429,0.19493981402130003,0.8451730896350166,0.9296260920324465
195626,0.5823209049145782,0.5188629133058416,0.5753684175656437,0.534922002213437,0.7930183879040428,0.071642079941957,0.6287741806750541,0.6518485514259743
65868,0.5650624641247564,0.5993383119469461,0.5557584408256041,0.4986228140538389,0.5458467058097859,0.8344407041099859,0.3285642456032132,0.46950904455047554
245456,0.45865050431992516,0.9083156552349964,0.4645276466219329,0.16739394481651737,0.7583847405535737,0.4006104091178439,0.43952438168444147,0.5871120968510817
195127,0.15976221337100108,0.5257716272088643,0.6010038692385558,0.18905920826806394,0.7650908797604774,0.2821531476364388,0.9148838197134074,0.5401181541132866
74303,0.9705744529207405,0.5613207129128761,0.5565431244807482,0.5707119537840776,0.5232574982739951,0.8122646343058334,0.04531544995119364,0.530395983470842
5962,0.9580428989201941,0.6091493208041047,0.5813115739221648,0.19660720437206203,0.12125745710481696,0.3642780331340098,0.751096546370826,0.7945420707666181
223075,0.9266293113406092,0.8383461891033532,0.497398785069058,0.04943313493420647,0.5159013761127448,0.03951765802482827,0.5655330568338035,0.9013877782149761
179307,0.6553299812901349,0.23186371884237425,0.5122480253401793,0.7062123717360383,0.43283302668896084,0.3398212094199069,0.9799065362671294,0.41642128073419776
169530,0.9882595484170283,0.3796796216158744,0.29674730130810134,0.9852719498444861,0.6648588115184111,0.3674138026022118,0.4144656365521047,0.5749368436882346
155508,0.8927661079152246,0.7661853024703956,0.5047491945362091,0.20557008066626978,0.6735178167816743,0.44848118448846436,0.09108485746621313,0.31877120268154996
133488,0.8535725203464856,0.6380216050742331,0.5166765465022243,0.5734176430453475,0.1636894217205961,0.9008863244006908,0.409389699845374,0.4111727923765386
51806,0.2912090284360568,0.1781229012703754,0.48610501293951724,0.7534449830443334,0.732599554646727,0.677952398998793,0.8147498922509094,0.5736956301208026
184159,0.498113132613091,0.7658181122081424,0.508105222248768,0.18290046760608467,0.22336542725899192,0.5965358640028386,0.7178280413712446,0.6985060759987766
56669,0.2637108903222368,0.2855625886379989,0.6094510934989141,0.49209249493125956,0.7210356612288079,0.7272690625800423,0.6042240400805077,0.7987083823783664
82260,0.7433395234152954,0.2848303182718298,0.6213596400536492,0.047447048670227504,0.702042762866211,0.10819883326056254,0.47274759434545865,0.3471649747938144
223415,0.7183592609967782,0.3684774895026719,0.44073032591423855,0.826708406674741,0.6225207019661803,0.5797473047207524,0.3159101749304891,0.843103479473554
26053,0.8841942193102802,0.8105756615648717,0.5181412280272233,0.20812590818447818,0.7460669444775325,0.5408152022817189,0.00991843947218508,0.5195133901042801
180532,0.4016246676992996,0.16677523991732837,0.5962986655854956,0.47373847225581434,0.7062955220641585,0.3191082614103671,0.8736586116147698,0.4076910974092641
1745,0.28861995766154885,0.6191082555023841,0.48886668760611834,0.7148442507891872,0.5871468220896491,0.667129751976093,0.5817063386519178,0.6501378129278322
113878,0.8450413862969377,0.5397509394483779,0.5846061850043038,0.11408962999435183,0.5429786453776845,0.7829239402295248,0.17746924530568417,0.2608046844228537
242733,0.654538524275183,0.9082682445660077,0.39630808595264355,0.8078176369435077,0.8072106015790418,0.2337302022967278,0.16723317316867842,0.818414422980437
33004,0.7176585618714431,0.804026247354735,0.3481678298588803,0.9711248109013012,0.8840414852606154,0.27446920319702717,0.03273999845790558,0.9055532031446462
57270,0.6141128847094977,0.6888283902289078,0.4852804393809557,0.7377820995479789,0.938067752104752,0.1956481933516608,0.24734938928683745,0.8200145482979893
