,sigma_C1,sigma_C2,sigma_F1,sigma_H1,epsilon_C1,epsilon_C2,epsilon_F1,epsilon_H1,temperature,liq_density,vap_density,Hvap,Pvap,liq_enthalpy,vap_enthalpy
81,0.3755169813222912,0.3462631353860245,0.3262041619644617,0.15980760373308425,0.35483843279328225,0.33504015429938955,0.20501587287587114,0.07564850141196366,260,1053.0813546333336,17.83348228511111,17.089928251823398,4.087434684733333,-104705.79887755557,-27877.561547
82,0.3755169813222912,0.3462631353860245,0.3262041619644617,0.15980760373308425,0.35483843279328225,0.33504015429938955,0.20501587287587114,0.07564850141196366,240,1117.5329896555556,10.003463333455558,18.451349908748846,2.199954971311111,-102780.83735722222,-30874.604514222225
83,0.3755169813222912,0.3462631353860245,0.3262041619644617,0.15980760373308425,0.35483843279328225,0.33504015429938955,0.20501587287587114,0.07564850141196366,320,810.2541968522223,113.941433331,10.60281349260884,23.02905433751111,-84204.45257488888,-43055.66982833334
84,0.3755169813222912,0.3462631353860245,0.3262041619644617,0.15980760373308425,0.35483843279328225,0.33504015429938955,0.20501587287587114,0.07564850141196366,280,994.4518798122222,38.455308857333335,15.35821562280111,8.639033266844445,-96390.09439266665,-34244.35665277778
85,0.3770461038597811,0.35175926660369916,0.30153783163348735,0.25850852067186014,0.5360898991278961,0.2200367417688747,0.2500592156705229,0.01945356695642946,300,929.9505676522222,54.64755647444445,14.100095853435674,12.632815932233333,-98691.81263033334,-29959.688103555553
86,0.3770461038597811,0.35175926660369916,0.30153783163348735,0.25850852067186014,0.5360898991278961,0.2200367417688747,0.2500592156705229,0.01945356695642946,280,1010.5118172466666,31.134889087222227,16.050957318123416,7.298434601444444,-102929.30545677779,-27412.763519222226
87,0.3770461038597811,0.35175926660369916,0.30153783163348735,0.25850852067186014,0.5360898991278961,0.2200367417688747,0.2500592156705229,0.01945356695642946,320,847.3969268122221,105.49028096744445,11.410054355722721,21.85195693442333,-87206.29354099999,-39400.62721611111
88,0.3770461038597811,0.35175926660369916,0.30153783163348735,0.25850852067186014,0.5360898991278961,0.2200367417688747,0.2500592156705229,0.01945356695642946,240,1136.5730738222223,8.753285170522222,18.999443543094916,1.9392466268222222,-106529.73722333334,-26707.724673999997
89,0.3770461038597811,0.35175926660369916,0.30153783163348735,0.25850852067186014,0.5360898991278961,0.2200367417688747,0.2500592156705229,0.01945356695642946,260,1074.4118687666667,16.157426064333336,17.62953828908496,3.745797512222222,-106990.73140111112,-25007.35498033333
90,0.3815600926193316,0.3923120154205516,0.30194357526887877,0.21136383589439486,0.5809485085682223,0.24740095798836462,0.13875392223887936,0.04350467661753084,240,1124.2050358555555,8.460928698555557,18.277275769126728,1.884617932088889,-107767.88374,-25989.820582
