,sigma_C1,sigma_F1,sigma_H1,epsilon_C1,epsilon_F1,epsilon_H1
4271,0.809959349216728,0.3237113096402318,0.41680225794084585,0.7372369674209128,0.7284658631953185,0.4479616071235267
177179,0.7271776394034597,0.47367064334316045,0.06441289044041118,0.969111669986673,0.5441191068260913,0.36874813419782726
312378,0.8710127518547939,0.05786135206183648,0.7191776987622017,0.8470177573576209,0.6906347933987738,0.3146296137042876
212682,0.8794095830916929,0.11578280184988568,0.22458733271809941,0.6226231296240711,0.8925771001313525,0.7518678846448847
342225,0.6918488629838221,0.5126457515766017,0.1850054054017839,0.9013277707039922,0.05392927134192663,0.7447093116929525
127148,0.7813006711693635,0.5042399256556708,0.3718435990068934,0.8581276926587289,0.9785428222463566,0.3098796814135999
353243,0.7733108779836647,0.35382684261297964,0.32889759793451395,0.7044153988882575,0.4033120961798305,0.6842074483489539
129095,0.8241917855371782,0.16287222306615665,0.3703932596616583,0.7763982992396368,0.2561078085883145,0.465606144742707
363143,0.6249647901404398,0.5249743790724295,0.336931161699594,0.989524472677523,0.121935331185322,0.5974734740544989
4374,0.7320957476963375,0.5051048333024099,0.3493487454546627,0.727690094750586,0.658589694196156,0.8175081447923523
456531,0.7701073732949758,0.3748212793037136,0.48608779555425313,0.6706124479569499,0.5800450489328637,0.8168140852372449
110602,0.8594128057618746,0.11750334630453846,0.13015978653634344,0.9063909176798747,0.7925499641463011,0.25517212211696394
208725,0.9138102239231926,0.0006507201130519576,0.590462350452956,0.993860525996595,0.4820541637932772,0.17026957402524917
211546,0.704423666821224,0.4413098355416364,0.4891711107429443,0.9474417533486099,0.4172959228224925,0.37827755549022296
215509,0.8468399054346866,0.3093242021769111,0.45613649451969934,0.9018920680324434,0.8896223632765141,0.1732392738269726
292692,0.6482449416263318,0.5240982048667718,0.26911759905862426,0.9508046329928407,0.028101030087755666,0.6205553512786605
11864,0.7822056453016929,0.47058091875469793,0.05422248062953837,0.8776660454610828,0.9180480837680126,0.7582233603853049
153245,0.6501504867408006,0.2384667210727182,0.7178486229988806,0.9357828185257256,0.08535555208571918,0.8923231429621884
33700,0.8259223459229101,0.19586034023145635,0.49335876208165386,0.6336352695944703,0.7134674011994897,0.6185140384634648
482337,0.7312595644444618,0.5055303228767152,0.350637063517518,0.9066491436973275,0.6028573879695486,0.4579997011340657
224892,0.6413333878714842,0.5221393651398119,0.498871481549514,0.8993976174336545,0.738217261961483,0.7121386300897662
31145,0.7431357543202646,0.4332035869394526,0.16865664015856222,0.7953562594038606,0.22600115860883516,0.7197442135862471
268140,0.7413459335558586,0.4384351067307209,0.14969949159207574,0.9243565604617855,0.4130009807847852,0.33454906418366137
233718,0.8493042889761958,0.28512777461471744,0.4838712447575544,0.7785351776077314,0.8373027933579483,0.4323433305911484
389507,0.7901800746843549,0.38377889946528587,0.6711695877607075,0.9689845803998222,0.8992447167850682,0.2917988756120371
55625,0.7649125002113953,0.44726917442471276,0.41222314831159873,0.9445992841210358,0.5211402251704883,0.32944136017749803
193148,0.7943112246396465,0.0728631779963377,0.7824667378912727,0.6771062453201316,0.49308683483460464,0.998820522518052
4570,0.75291536383505,0.35405372115872275,0.36137024569568366,0.8970093721746072,0.20569054035943063,0.2895034008411489
65047,0.7977780949613155,0.28860737331956154,0.4777030568025811,0.5741107041298791,0.6984603613255941,0.9116104640351108
448876,0.8296142509786848,0.005528516955621478,0.800994570364295,0.966180545846573,0.007624785991314673,0.5207751917297571
265848,0.9111710649655264,0.05483138001324231,0.8004885684503285,0.9810673097001227,0.991197256054233,0.02103638742080712
122629,0.9344706556583191,0.02931925626169479,0.6410482590578221,0.9183276945489082,0.9469270583421997,0.12929898143217966
20322,0.8185186421910573,0.33525202342904264,0.2693616900549296,0.7281807611766689,0.4921309426239809,0.802356452693887
213502,0.789709264034304,0.46787731561547435,0.17654375747333195,0.7710471107885786,0.7953512065464797,0.831519261441024
474755,0.7357130817575455,0.056878903554596925,0.9564672652579559,0.9484947279980684,0.2242220888151464,0.91724894350823
319382,0.8116488511025479,0.33937720710755787,0.11841249522039043,0.9431587991077459,0.7469994252522895,0.35784069445805367
266958,0.7758847970319682,0.5042643330689067,0.32934682515842917,0.9157579243298968,0.9185704507210104,0.21171420782045094
442704,0.8158600430608081,0.1982832085262827,0.23218831601147155,0.9572185130960424,0.14819305568782298,0.20024759241800708
347163,0.8388808421420162,0.17819932020077758,0.8388758258653264,0.9186126353756854,0.7391627655293895,0.483358828079628
29345,0.8410436770219215,0.26262280022158413,0.2531627187593755,0.9194884326846677,0.9455415238521132,0.041091321619976175
366354,0.7850862309009061,0.29787795938069794,0.6283442769623251,0.7935000073988036,0.8454806321082816,0.3761664434134155
209675,0.6484501946982116,0.6102148963431776,0.3074357564765657,0.8954618352361678,0.47447618437985406,0.9966551166578794
239994,0.8150125975391891,0.20338284939430543,0.16250534231503555,0.8929418471527719,0.14588382882335654,0.4257191057569197
158384,0.7859879477035745,0.34445560268631187,0.5427449261477594,0.8029635750084448,0.824020218799644,0.32126025481068293
276456,0.8488771900855365,0.11894688063786257,0.6007383998780571,0.6274612824770407,0.9997988731744941,0.5380188001474463
464466,0.7783639144822292,0.09501135423880054,0.7683890117882145,0.8758988751220407,0.359223447941291,0.46651655652505697
42205,0.658990194968289,0.47629176279897617,0.4409555999019347,0.9902855861047782,0.16245678587355622,0.7198283807783534
61998,0.769583700328181,0.3212236683089809,0.18203370445073913,0.9448238677093321,0.1910242156960306,0.2329233824217165
259179,0.8645248890485903,0.18859610509794789,0.20314823482714237,0.5730863303518878,0.9893949313795511,0.8581643081087401
202451,0.7764428303456693,0.3405128930457955,0.7708014092209584,0.983133141092192,0.8548160010485303,0.47299753740663764
90488,0.8109746311556594,0.35922380481215,0.2979140584057225,0.9812405085675598,0.5593301977943939,0.20100011384109734
215337,0.7997658743499262,0.4155917476665094,0.4401658186517717,0.773261195097896,0.9714603509894718,0.42998060501448343
95192,0.786907305715953,0.05063585761835464,0.8776971941683582,0.7067934784374762,0.797774498490835,0.8357049888491445
