,sigma_C1,sigma_F1,sigma_H1,epsilon_C1,epsilon_F1,epsilon_H1,mse_liq_density,mse_vap_density,mse_Pvap,mse_Hvap,is_pareto
682,0.8299508922890131,0.2211236859630711,0.5783777170496497,0.7151439352098407,0.6204733952352726,0.7156245801955935,399.5339738203732,189.20275510304523,15.21556272323333,397.5139926204197,False
683,0.8272271002594808,0.40862012305984585,0.44987730678376686,0.8514727155079448,0.35332779683653986,0.7669623487739406,400.0571387326937,444.70669253514626,27.35464251722122,742.7464194610084,False
684,0.7027128142073564,0.5012634320472862,0.45727463065102025,0.7642308879426098,0.9521662045705975,0.509978563883656,400.15376826250707,167.62270483968908,36.661559546600444,1382.1332342473747,False
685,0.8452509327629614,0.3411563076875739,0.5102336699295471,0.9312294455122373,0.32469351311871975,0.5366853012202442,401.3302231920476,380.48205106746445,22.27610232625789,590.3807485758394,False
686,0.850843662061396,0.2455807535531157,0.512972638308743,0.8100050345494202,0.2643747097876305,0.7830513539230716,401.8543338161138,371.42707853919126,21.332216143781913,524.9935041082199,False
687,0.6875136831009171,0.023093977395931425,0.9221062091768679,0.9362268773145395,0.8304026482044874,0.8504715857301075,402.0098641648707,3.929924423649394,0.3015838865538347,290.48412525330474,False
688,0.8563105083368995,0.17510974538334684,0.7199962126888931,0.6752854008762218,0.8199240849850169,0.8428117557240676,402.1223712403882,18.720935417348276,1.945879543853788,57.25272762304028,True
689,0.7778816087578205,0.22365553076087138,0.7321575544960771,0.8764986184330764,0.24626371226250007,0.7448952791948814,404.7767415179374,114.3240082029469,11.262843278830228,360.2308404200938,False
690,0.8112407957267802,0.07524846937400652,0.7244571011653129,0.945655001798902,0.8750970237248669,0.22686048902377057,405.32443844006747,53.14784279809188,3.780626949809301,90.28317372360875,False
691,0.8799042096075687,0.0439378853007703,0.6216822388146526,0.8965161368292366,0.8901653427554501,0.2650285851545364,407.73199734429056,119.53501793707092,1.6073668883048509,53.16633999035391,False
692,0.7259093075721247,0.09627640802929001,0.8140024507295434,0.8538803508013104,0.6132750467866778,0.6814677211987603,408.31449109947533,105.33201713841319,11.669946865477664,455.81482686920674,False
693,0.6169751811915696,0.5655625724553441,0.4390609898686823,0.9629242572508474,0.9414632891958511,0.27867209445115154,410.13156681157636,294.0249789740275,67.16819725613364,2634.1883041223423,False
694,0.9212547376836749,0.22836373849481503,0.7087433751687505,0.8422793939581211,0.9871015073521067,0.7085698897406111,411.0234896546538,30.358599319132264,12.076406873686436,3936.1108081056627,False
695,0.8725653323261513,0.20071999178332017,0.517200546057526,0.8093283890057401,0.07599557909193319,0.9869993731474336,411.5690046177923,312.5075031353257,12.11698314983509,200.09950606969892,False
