,sigma_C1,sigma_F1,sigma_H1,epsilon_C1,epsilon_F1,epsilon_H1
136,0.858408976258332,0.1328996338529915,0.8354504790742974,0.9088246135288092,0.4524295085088859,0.885893900330709
137,0.9129686590755244,0.3945233529278719,0.554267239675635,0.9160242597273276,0.7464101601491439,0.9859709297255488
138,0.6888468355114704,0.3858868834740621,0.750929868687705,0.9692511828464412,0.8677431281174888,0.9058790683699222
139,0.8588734651180413,0.336444875096801,0.7276294393384715,0.9872262745752776,0.421199504318562,0.8452704454168797
140,0.780835278408202,0.2789109690633449,0.7733699745282677,0.9295799883677576,0.7364128616399275,0.833727335596953
141,0.6848607460631603,0.3791191543396775,0.7185866046966187,0.9157471933902172,0.9258217270783324,0.8191746861675486
142,0.8177201879549877,0.2349521685772899,0.7242821739905261,0.8526197805787056,0.4787469063383738,0.982625680552426
143,0.8915761486650783,0.0142397595646078,0.7532560869663879,0.9681116708799844,0.3564597729409922,0.7703216128760593
144,0.7657986347949135,0.1776698924655128,0.844671601972408,0.9497422083343052,0.7396211008743948,0.8922707142149296
145,0.794580606133008,0.0113427530440762,0.95764372811994,0.9812706355050074,0.7487915690087992,0.9448046706745638
146,0.9308162587562472,0.2221171596617998,0.6505368866609302,0.9902144383095804,0.4876192243937551,0.8794520564207088
147,0.8104693029348723,0.2452178010765274,0.7044283225303266,0.9395484704118396,0.2266040306595408,0.9062427150608924
148,0.8649416836642796,0.2914975824192181,0.746294289245521,0.9986075634016588,0.2872624463402506,0.8654759488173988
149,0.8344666685936625,0.1419832851079756,0.802754665867742,0.9288871439910468,0.1588728432032441,0.8159091895126458
150,0.8082292562223952,0.0919539119869175,0.924936808391052,0.9573356608292136,0.8078296187560656,0.9635815839785214
151,0.8736751126847272,0.1000519523263843,0.7463708214339686,0.971428854819126,0.3024097463704121,0.8054614364879612
152,0.6383184887294593,0.196457143041692,0.8075271310180895,0.97180540318202,0.659510255951304,0.924997271497498
153,0.7994664634813896,0.0319821164189448,0.8350044795701194,0.9600397317481296,0.266556847187351,0.8785848032963678
154,0.8718558346506747,0.1799683224199808,0.8327602637801069,0.8901831233513027,0.8312292292901405,0.8644156368681857
155,0.7584061261040458,0.2619216595371047,0.7832911618372472,0.8292633413755031,0.9469482618499562,0.9604849202508264
156,0.8841544720439802,0.1677888425923602,0.717197868237776,0.9255515156378534,0.4157758528958255,0.9124958550489056
157,0.8649274778385198,0.1787556640884249,0.7530729899390006,0.9760471144304516,0.2652413915912149,0.923957687055592
158,0.9477138460870418,0.0390836319616886,0.6965618104022143,0.9579753536044036,0.22875384382263,0.938077682154368
159,0.8605231917261181,0.2977651044858909,0.701274078848056,0.9767091390802388,0.6592886422915902,0.7380629520990976
160,0.8469640492967622,0.5297217826087763,0.4430228502867224,0.929223539885332,0.8326618401966237,0.9943945011882948
161,0.8240998170412717,0.4661294388106523,0.6745900184995263,0.9140245683710926,0.9956293171092238,0.6727226982934913
162,0.7833763462558577,0.3020900954939333,0.7931116343883509,0.9872290253572736,0.6454033424194892,0.8907271289588456
163,0.8808217051518705,0.2029452840955699,0.7988648000419545,0.7867963657726523,0.9170157547006706,0.9423747424344964
164,0.8812886223589741,0.3414744924944657,0.6551756455122139,0.8440846306410513,0.9764648844904932,0.8815700757024867
165,0.9192686298001416,0.1621017408677022,0.7362645516503562,0.8192661198683803,0.7648022137335571,0.8903021150594768
166,0.9528036816477248,0.0004135138446383,0.7090342909358872,0.9723970636142666,0.2810303598786222,0.9264907697270124
167,0.9380453099528208,0.298197452730462,0.6001343293134834,0.8895162501797717,0.8212870222188386,0.8926383555635145
168,0.874199107638497,0.4529636868629707,0.5918405472271325,0.9303417363251648,0.8291333127352382,0.8702680867311176
