,sigma_C1,sigma_F1,epsilon_C1,epsilon_F1,temperature,liq_density,vap_density,Hvap,Pvap,liq_enthalpy,vap_enthalpy
67,0.3091723135443163,0.2886607630584424,0.1291532760982044,0.3634774861535357,170,1454.3832454333335,35.60998520788889,10.274483166855974,5.0545135125777785,-1746.0951912977778,1528.1691207222223
68,0.3091723135443163,0.2886607630584424,0.1291532760982044,0.3634774861535357,130,1690.201846066667,2.593815189544445,12.586918497817855,0.3138598273277778,-3764.1697684111105,1112.57757629
69,0.3091723135443163,0.2886607630584424,0.1291532760982044,0.3634774861535357,150,1579.3060637555554,11.962891652777778,11.524937668456815,1.6078923679666668,-2709.4669031444446,1359.182898611111
70,0.31830440771781277,0.2923961807901175,0.2818080000987746,0.29332593939566864,170,1469.9932191333332,30.414416878333334,10.641118559588977,4.389583287111111,-2026.3807968877777,1313.2037096333333
71,0.31830440771781277,0.2923961807901175,0.2818080000987746,0.29332593939566864,150,1583.998625811111,10.023551847533332,11.791917669496218,1.356724502967778,-3000.759201133333,1142.4021482366668
72,0.31830440771781277,0.2923961807901175,0.2818080000987746,0.29332593939566864,130,1691.193819788889,2.354355167366667,12.804613661350766,0.2849885565811111,-3994.4960419888885,1010.3592165277778
73,0.31830440771781277,0.2923961807901175,0.2818080000987746,0.29332593939566864,190,1333.1387797333334,70.62257126322221,9.170963140831276,10.323981263644445,-994.8795453067443,1452.0259767555558
74,0.31830440771781277,0.2923961807901175,0.2818080000987746,0.29332593939566864,210,1157.6891576777778,159.97921002333334,6.99383656811026,21.4733824497,80.8903196866668,1735.5073062333333
75,0.32296345762945533,0.2938541402391589,0.37443226530501805,0.2548141160707838,170,1467.3363308222224,31.428085650333333,10.51025610484096,4.503605533433334,-1934.3596819366667,1354.1748801322224
76,0.32296345762945533,0.2938541402391589,0.37443226530501805,0.2548141160707838,130,1689.7151506333335,2.625393820111111,12.64025894463107,0.3173847594377778,-3786.2918909777777,1125.898794918889
77,0.32296345762945533,0.2938541402391589,0.37443226530501805,0.2548141160707838,190,1332.0677537222223,75.22040319122222,9.020796273583612,10.877806411666667,-915.3630319404333,1533.3168128444445
78,0.32296345762945533,0.2938541402391589,0.37443226530501805,0.2548141160707838,150,1583.799946422222,11.438865041911113,11.650056863604922,1.5409216907777779,-2820.9104160555557,1300.5702900777778
79,0.32296345762945533,0.2938541402391589,0.37443226530501805,0.2548141160707838,210,1146.4383772666665,159.46541092,6.901175590354822,21.553885812933334,153.84598634976555,1696.5466671666666
80,0.329223816883486,0.28920174797103715,0.1598101588497036,0.3252099192845547,130,1689.735185977778,2.7012933135777777,12.481328280064718,0.32670458058333335,-3657.007553633333,1158.5758515244443
81,0.329223816883486,0.28920174797103715,0.1598101588497036,0.3252099192845547,170,1458.4789740333333,35.70322792988889,10.245546973782014,5.0546942416333325,-1728.1397947722223,1533.1330047222223
82,0.329223816883486,0.28920174797103715,0.1598101588497036,0.3252099192845547,210,1121.412741431111,186.27980286222223,6.348785393047413,23.779641542822226,281.95575407422353,2111.3615115777775
83,0.329223816883486,0.28920174797103715,0.1598101588497036,0.3252099192845547,150,1576.3443881222222,11.63738593192222,11.465661284567092,1.5677907808555556,-2691.0888161333337,1323.6321283555556
84,0.329223816883486,0.28920174797103715,0.1598101588497036,0.3252099192845547,190,1312.0493101333334,81.433877393,8.686102232651901,11.618128604444443,-725.8794786063568,1656.5344178555556
85,0.33099794271501093,0.2930419391230994,0.30889671798751706,0.2643831313149379,150,1578.2327973555555,9.451114425622222,11.669105017471425,1.2827854013699997,-2958.3485621111113,1077.9063974866667
86,0.33099794271501093,0.2930419391230994,0.30889671798751706,0.2643831313149379,130,1688.6056283888888,2.4606493104888885,12.666584952461337,0.2976860028066667,-3865.4379608111108,1055.6002998377778
87,0.33099794271501093,0.2930419391230994,0.30889671798751706,0.2643831313149379,190,1329.890455311111,75.51580498333334,9.015447379576274,10.844551482600002,-916.7481840957911,1544.4563948333337
88,0.33099794271501093,0.2930419391230994,0.30889671798751706,0.2643831313149379,170,1459.9816563777777,28.70369784088889,10.529296740623428,4.1557099649777784,-1973.955763097778,1240.2565699055558
89,0.33099794271501093,0.2930419391230994,0.30889671798751706,0.2643831313149379,210,1144.405599018889,152.87125517222222,6.977121421321124,20.99401016658889,151.23588802900412,1616.6303789333333
90,0.3437758935522698,0.288371145156412,0.12031764774467801,0.3313694219744504,190,1303.3853061666664,89.29286029744445,8.501082380043519,12.525185243455555,-637.4605090943078,1821.7443407333333
91,0.3437758935522698,0.288371145156412,0.12031764774467801,0.3313694219744504,150,1571.0802289333335,12.182686236111113,11.34847010155352,1.6388357332555556,-2584.0904199888887,1385.2914818555555
92,0.3437758935522698,0.288371145156412,0.12031764774467801,0.3313694219744504,170,1443.2278003000001,34.59899226922222,10.10684670141586,4.9451589714777775,-1648.04316497,1488.6967871000002
93,0.3437758935522698,0.288371145156412,0.12031764774467801,0.3313694219744504,210,1092.2410242722221,195.30502456555556,6.072663863935902,24.550474169413334,388.9883142122906,2102.275505766667
94,0.3437758935522698,0.288371145156412,0.12031764774467801,0.3313694219744504,130,1681.4443650222224,2.793973062322222,12.367810131655844,0.3377746910344444,-3551.6855892222225,1198.4066314555555
95,0.3445054212533771,0.2913335610097998,0.25763864070414444,0.26568071727061965,210,1154.938697141111,164.1593744177778,6.846398781527883,21.710036928911112,144.23221825935966,1771.4192163444445
96,0.3445054212533771,0.2913335610097998,0.25763864070414444,0.26568071727061965,170,1470.3805018111111,32.31196161555556,10.46935475593989,4.630868464322222,-1894.106552441111,1392.5464187877778
97,0.3445054212533771,0.2913335610097998,0.25763864070414444,0.26568071727061965,150,1585.4373415777777,10.848310421488888,11.640868430908855,1.4654555712555555,-2849.2237142222225,1235.6794733777779
98,0.3445054212533771,0.2913335610097998,0.25763864070414444,0.26568071727061965,190,1335.4153347777778,77.29712961811113,8.978254154685066,11.089884439377776,-894.1686487795056,1573.9818756
99,0.3445054212533771,0.2913335610097998,0.25763864070414444,0.26568071727061965,130,1689.840072511111,2.533343586266667,12.598232312637766,0.30655794852222223,-3791.146311277778,1087.4477568333334
100,0.3474299989176768,0.2888220350981422,0.14232740871056077,0.31002132380076375,150,1561.8731953333336,13.406750499333333,11.1459999509518,1.7944931198777776,-2390.1356508,1522.1120581333332
101,0.3474299989176768,0.2888220350981422,0.14232740871056077,0.31002132380076375,170,1437.2388271444445,38.466225275444444,9.902431814108134,5.426229368111111,-1494.086729577778,1647.6759144
102,0.3474299989176768,0.2888220350981422,0.14232740871056077,0.31002132380076375,130,1673.0991241333334,2.869288059533333,12.169906388827098,0.3465512077255556,-3402.467238888889,1230.671247842222
103,0.3474299989176768,0.2888220350981422,0.14232740871056077,0.31002132380076375,190,1287.5513551666668,91.55751841377777,8.286744093180335,12.7934147433,-518.3683382762623,1860.4431482888888
104,0.3474299989176768,0.2888220350981422,0.14232740871056077,0.31002132380076375,210,1079.7834467411112,215.7399349088889,5.722743153058096,26.147626010177778,434.5999454071894,2331.9375696888887
105,0.3489548201214844,0.2917216063390504,0.3013540766735359,0.24167581114545042,170,1467.1846653222221,31.738490122666665,10.391863786535021,4.5575456659333335,-1853.9140877777777,1369.0057374666667
106,0.3489548201214844,0.2917216063390504,0.3013540766735359,0.24167581114545042,130,1690.6330200444443,2.5324798855999995,12.497331475678173,0.30671621967333335,-3728.2876570777776,1086.827081551111
107,0.3489548201214844,0.2917216063390504,0.3013540766735359,0.24167581114545042,210,1156.6783392188888,168.40001355111113,6.788510009944574,22.190787390466667,159.32606859282765,1818.3300322222221
108,0.3489548201214844,0.2917216063390504,0.3013540766735359,0.24167581114545042,150,1583.4091491333334,10.485318768411112,11.536797807172672,1.4184788995333333,-2806.7903778888885,1194.8401850633331
109,0.3489548201214844,0.2917216063390504,0.3013540766735359,0.24167581114545042,190,1331.5575281777776,73.18249566022222,8.960019018844884,10.632997839055555,-868.6160152187778,1502.7581792555557
110,0.35078527125589437,0.2908950225776623,0.2030016704818632,0.2801454070834596,170,1451.4313140111112,33.109150493777776,10.306324707948201,4.730519009588889,-1788.431119458889,1427.1197567555557
111,0.35078527125589437,0.2908950225776623,0.2030016704818632,0.2801454070834596,130,1674.1570189333333,2.519993302244445,12.461796652848669,0.3046399671855556,-3710.6965643333333,1081.3198455755555
112,0.35078527125589437,0.2908950225776623,0.2030016704818632,0.2801454070834596,210,1125.50588987,170.9719811922222,6.594743280824235,22.408117958744445,249.93208158482233,1836.0002773888887
113,0.35078527125589437,0.2908950225776623,0.2030016704818632,0.2801454070834596,150,1566.237720811111,10.675650259177777,11.478762936164129,1.440904227088889,-2761.9641218222228,1215.1544944133334
114,0.35078527125589437,0.2908950225776623,0.2030016704818632,0.2801454070834596,190,1317.2815661222223,81.0161902238889,8.798405945973993,11.514745618966666,-795.2998061851099,1651.593302077778
115,0.35922141735258956,0.29126666289332487,0.24717170138929154,0.25128551449750236,150,1567.5615096555555,10.442165736888889,11.493734907901347,1.4105183784666666,-2782.494191355556,1189.3619765255557
116,0.35922141735258956,0.29126666289332487,0.24717170138929154,0.25128551449750236,210,1144.3978395555555,167.68443608,6.755652000003954,22.12473490436667,176.146161458367,1868.2827637555558
117,0.35922141735258956,0.29126666289332487,0.24717170138929154,0.25128551449750236,190,1315.0334873888887,73.42288315422222,8.89123670060316,10.65668379108889,-827.4044280635476,1503.7654262444446
118,0.35922141735258956,0.29126666289332487,0.24717170138929154,0.25128551449750236,130,1672.4476071555555,2.2937664709999996,12.444971737625448,0.27801369882222216,-3781.033000422222,985.0201065855556
119,0.35922141735258956,0.29126666289332487,0.24717170138929154,0.25128551449750236,170,1452.6100517444443,31.095923149777775,10.376605099507172,4.480778597633333,-1846.8914992344444,1344.7770625111114
120,0.37222253799485644,0.28513149530586995,0.1499143859394058,0.2905581141133761,170,1472.1608927,33.46983751999999,10.204559321370807,4.798152477644445,-1712.5923085444442,1444.2548218444445
121,0.37222253799485644,0.28513149530586995,0.1499143859394058,0.2905581141133761,150,1593.8746933222224,11.598855529877778,11.371593765527543,1.5637996743111109,-2633.3590296555553,1320.1383642
122,0.37222253799485644,0.28513149530586995,0.1499143859394058,0.2905581141133761,210,1140.1940773288889,173.37499994888893,6.532422555252657,22.98906229072222,293.86047713977075,1898.3865747111113
123,0.37222253799485644,0.28513149530586995,0.1499143859394058,0.2905581141133761,130,1702.7455283777779,2.595469599033333,12.347825192807514,0.31415456023666666,-3608.951571066667,1114.1129843888887
124,0.37222253799485644,0.28513149530586995,0.1499143859394058,0.2905581141133761,190,1330.145004311111,79.298965946,8.706555573517873,11.371583477388889,-722.2712106492445,1619.9021152222222
